Code,Name,Market,SecuGroup,ListingDate,DelistingDate,Reason,Industry,ToSymbol,ToName,source
712031KB,트윈스 12-2 R,KOSPI,수익증권,2000-01-31,2000-11-29,,,047230,키움투자자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
712011KC,트윈스 12-3 R,KOSPI,수익증권,2000-01-31,2000-12-14,,,047230,키움투자자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
712011L1,트윈스 12-4 I,KOSPI,수익증권,2000-06-08,2001-01-04,,,047230,키움투자자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
712021L1,트윈스 12-5 I,KOSPI,수익증권,2000-06-08,2001-01-24,,,047230,키움투자자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
712011L2,트윈스 12-6 I,KOSPI,수익증권,2000-06-08,2001-02-08,,,047230,키움투자자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
712011L3,트윈스 12a-1 I,KOSPI,수익증권,2000-06-08,2001-03-05,,,047230,키움투자자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
712021L3,트윈스 12a-2 I,KOSPI,수익증권,2000-06-08,2001-03-19,,,047230,키움투자자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
712031L3,트윈스1I,KOSPI,수익증권,2000-06-08,2001-03-21,,,047230,키움투자자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
034840,트윈스비전일,KOSPI,투자회사,1999-04-27,2000-03-24,존속기간 만료,,,,FinanceDataReader.StockListing(KRX-DELISTING)
014590,티엘씨레저,KOSPI,주권,2000-01-06,2011-05-13,감사의견 의견거절,일반서비스,,,FinanceDataReader.StockListing(KRX-DELISTING)
0918101A,티웨이항공 19R,KOSPI,신주인수권증서,2020-07-10,2020-07-17,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
0918102A,티웨이항공 19R,KOSPI,신주인수권증서,2020-10-21,2020-10-28,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
0918101C,티웨이항공 22R,KOSPI,신주인수권증서,2022-04-01,2022-04-08,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
0918101G,티웨이항공 28R,KOSPI,신주인수권증서,2026-02-20,2026-02-27,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
0048721A,티웨이홀딩스 24WR,KOSPI,신주인수권증권,2020-11-09,2023-09-25,신주인수권증권 행사기간 및 행사의 만료,,004870,티웨이홀딩스,FinanceDataReader.StockListing(KRX-DELISTING)
0048701B,티웨이홀딩스 52R,KOSPI,신주인수권증서,2021-12-03,2021-12-10,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
008900,티이씨앤코,KOSPI,주권,1984-09-19,2016-05-17,해산 사유 발생,전기·전자,,,FinanceDataReader.StockListing(KRX-DELISTING)
00890212,티이씨앤코 1WR,KOSPI,신주인수권증권,2012-08-28,2014-03-28,주권의 상장폐지 또는 관리종목지정기준에 해당(신주인수권증권),,,,FinanceDataReader.StockListing(KRX-DELISTING)
00569012,파미셀 27R,KOSPI,신주인수권증서,2012-05-31,2012-06-08,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
101990,파브코,KOSPI,주권,2008-06-09,2014-05-21,해산 사유 발생,운송장비·부품,,,FinanceDataReader.StockListing(KRX-DELISTING)
036585,팜스코우B,KOSPI,주권,1999-10-25,2013-06-14,존속기간 만료,음식료·담배,036580,팜스코,FinanceDataReader.StockListing(KRX-DELISTING)
025930,팬택,KOSPI,주권,1997-08-27,2007-04-25,자본전액잠식,전기·전자,,,FinanceDataReader.StockListing(KRX-DELISTING)
063350,팬택앤큐리텔,KOSPI,주권,2003-09-17,2007-04-25,자본전액잠식,전기·전자,,,FinanceDataReader.StockListing(KRX-DELISTING)
009080,퍼시픽글라스,KOSPI,주권,1977-06-30,2005-08-17,해산 사유 발생,비금속,,,FinanceDataReader.StockListing(KRX-DELISTING)
009085,퍼시픽글라스(1우),KOSPI,주권,1989-08-01,2005-08-17,해산 사유 발생,비금속,,,FinanceDataReader.StockListing(KRX-DELISTING)
00102213,페이퍼코리아 2WR,KOSPI,신주인수권증권,2013-02-26,2016-01-08,신주인수권증권 행사기간 및 행사의 만료,,001020,페이퍼코리아,FinanceDataReader.StockListing(KRX-DELISTING)
00102016,페이퍼코리아 35R,KOSPI,신주인수권증서,2016-10-13,2016-10-20,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
00102017,페이퍼코리아 38R,KOSPI,신주인수권증서,2017-11-22,2017-11-29,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
00102216,페이퍼코리아 3WR,KOSPI,신주인수권증권,2016-02-05,2020-12-22,신주인수권증권 행사기간 및 행사의 만료,,001020,페이퍼코리아,FinanceDataReader.StockListing(KRX-DELISTING)
0010201D,페이퍼코리아 46R,KOSPI,신주인수권증서,2023-08-22,2023-08-29,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
00102212,페이퍼코리아1WR,KOSPI,신주인수권증권,2012-09-14,2015-07-30,신주인수권증권 행사기간 및 행사의 만료,,001020,페이퍼코리아,FinanceDataReader.StockListing(KRX-DELISTING)
950010,평산차업 KDR,KOSPI,주식예탁증권,2007-11-26,2015-11-05,시가총액 미달,일반서비스,,,FinanceDataReader.StockListing(KRX-DELISTING)
028360,평안섬유공업,KOSPI,주권,1975-06-30,1983-06-15,상장폐지유예기간종료,,,,FinanceDataReader.StockListing(KRX-DELISTING)
09008019,평화산업 5R,KOSPI,신주인수권증서,2019-07-16,2019-07-23,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
0036701A,포스코케미칼 6R,KOSPI,신주인수권증서,2020-12-28,2021-01-06,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
0036701F,포스코퓨처엠 8R,KOSPI,신주인수권증서,2025-07-04,2025-07-11,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
051310,포스코플랜텍,KOSPI,주권,2007-11-29,2016-04-15,자본전액잠식,건설,,,FinanceDataReader.StockListing(KRX-DELISTING)
05131014,포스코플랜텍14R,KOSPI,신주인수권증서,2014-02-19,2014-02-26,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
007630,폴루스바이오팜,KOSPI,주권,1988-10-24,2022-02-22,감사의견 의견거절 2년 계속,유통,,,FinanceDataReader.StockListing(KRX-DELISTING)
103160,풀무원,KOSPI,주권,2008-07-29,2009-04-13,지주회사의 완전자회사화(지주회사 신규상장),유통,,,FinanceDataReader.StockListing(KRX-DELISTING)
001310,풍림산업,KOSPI,주권,1978-11-30,2012-05-18,최종부도발생,건설,,,FinanceDataReader.StockListing(KRX-DELISTING)
028640,풍진,KOSPI,주권,1976-12-28,1994-08-16,해산 사유 발생,,,,FinanceDataReader.StockListing(KRX-DELISTING)
028645,풍진우,KOSPI,주권,1976-12-28,1982-09-22,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
034580,플래티넘1호,KOSPI,투자회사,1999-03-16,2000-01-15,존속기간 만료,,,,FinanceDataReader.StockListing(KRX-DELISTING)
034850,플래티넘2호,KOSPI,투자회사,1999-06-09,2000-03-25,존속기간 만료,,,,FinanceDataReader.StockListing(KRX-DELISTING)
035040,플래티넘3호,KOSPI,투자회사,1999-06-30,2000-04-29,존속기간 만료,,,,FinanceDataReader.StockListing(KRX-DELISTING)
035050,플래티넘타겟,KOSPI,투자회사,1999-06-30,2000-05-12,존속기간 만료,,,,FinanceDataReader.StockListing(KRX-DELISTING)
034990,플러스1호,KOSPI,투자회사,1999-06-17,2000-04-17,존속기간 만료,,,,FinanceDataReader.StockListing(KRX-DELISTING)
013820,피앤텍,KOSPI,주권,1989-06-20,1999-10-27,회사정리절차 개시 신청 기각,,,,FinanceDataReader.StockListing(KRX-DELISTING)
002130,피어리스,KOSPI,주권,1989-07-25,2001-12-05,최종부도발생,화학,,,FinanceDataReader.StockListing(KRX-DELISTING)
0331801B,필룩스 34R,KOSPI,신주인수권증서,2021-02-24,2021-03-04,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
702017T8,하나UBSC1특별3C1,KOSPI,수익증권,2007-11-05,2009-02-16,수익증권 신탁기간의 만료 또는 전액 중도 환수,,047150,하나자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
702037T8,하나UBSC1특별3C1,KOSPI,수익증권,2009-03-26,2015-08-13,수익증권 신탁기간의 만료 또는 전액 중도 환수,,047150,하나자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
702027T8,하나UBSC1특별3C2,KOSPI,수익증권,2007-11-05,2009-02-16,수익증권 신탁기간의 만료 또는 전액 중도 환수,,047150,하나자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
702047T8,하나UBSC1특별3C2,KOSPI,수익증권,2009-03-26,2015-08-13,수익증권 신탁기간의 만료 또는 전액 중도 환수,,047150,하나자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
702017R5,하나UBS꿈에그린1,KOSPI,수익증권,2005-06-23,2008-01-08,수익증권 신탁기간의 만료 또는 전액 중도 환수,,047150,하나자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
702027R5,하나UBS꿈에그린2,KOSPI,수익증권,2005-06-23,2008-01-08,수익증권 신탁기간의 만료 또는 전액 중도 환수,,047150,하나자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
702019T5,하나UBS바이킹1,KOSPI,수익증권,2007-07-30,2009-04-14,수익증권 신탁기간의 만료 또는 전액 중도 환수,,047150,하나자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
702019T6,하나UBS바이킹2,KOSPI,수익증권,2007-07-30,2009-06-04,수익증권 신탁기간의 만료 또는 전액 중도 환수,,047150,하나자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
702027T5,하나UBS부동산4C1,KOSPI,수익증권,2007-07-30,2008-05-09,수익증권 신탁기간의 만료 또는 전액 중도 환수,,047150,하나자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
702037T5,하나UBS부동산4C3,KOSPI,수익증권,2007-07-30,2008-05-09,수익증권 신탁기간의 만료 또는 전액 중도 환수,,047150,하나자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
702019R5,하나UBS세계로2,KOSPI,수익증권,2005-07-22,2009-05-04,수익증권 신탁기간의 만료 또는 전액 중도 환수,,047150,하나자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
702037RB,하나UBS세계로4,KOSPI,수익증권,2006-02-03,2009-11-16,수익증권 신탁기간의 만료 또는 전액 중도 환수,,047150,하나자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
702017T6,하나UBS특별1,KOSPI,수익증권,2007-07-30,2010-03-22,수익증권 신탁기간의 만료 또는 전액 중도 환수,,047150,하나자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
099340,하나니켈1호,KOSPI,투자회사,2008-02-01,2020-07-01,존속기간 만료,기타금융,,,FinanceDataReader.StockListing(KRX-DELISTING)
099350,하나니켈2호,KOSPI,투자회사,2008-02-01,2020-07-01,존속기간 만료,기타금융,,,FinanceDataReader.StockListing(KRX-DELISTING)
7420177B,하나대체미국LA부동산1호 A,KOSPI,수익증권,2018-02-07,2025-08-20,수익증권 신탁기간의 만료 또는 전액 중도 환수,,138960,하나대체투자자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
7420277B,하나대체미국LA부동산1호 F,KOSPI,수익증권,2018-02-07,2025-08-20,수익증권 신탁기간의 만료 또는 전액 중도 환수,,138960,하나대체투자자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
74202B98,하나대체일본부동산1호 A,KOSPI,수익증권,2019-11-08,2024-08-27,수익증권 신탁기간의 만료 또는 전액 중도 환수,,138960,하나대체투자자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
74204B98,하나대체일본부동산1호 C-I,KOSPI,수익증권,2019-11-08,2024-08-27,수익증권 신탁기간의 만료 또는 전액 중도 환수,,138960,하나대체투자자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
74203B98,하나대체일본부동산1호 C-W,KOSPI,수익증권,2019-11-08,2024-08-27,수익증권 신탁기간의 만료 또는 전액 중도 환수,,138960,하나대체투자자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
74201B98,하나대체일본부동산1호 P,KOSPI,수익증권,2019-11-08,2024-08-27,수익증권 신탁기간의 만료 또는 전액 중도 환수,,138960,하나대체투자자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
74201B91,하나대체철원태양광특별자산1호,KOSPI,수익증권,2019-04-29,2020-01-30,수익증권 신탁기간의 만료 또는 전액 중도 환수,,138960,하나대체투자자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
74201767,하나대체티마크그랜드부동산1호 A,KOSPI,수익증권,2016-08-31,2021-07-26,수익증권 신탁기간의 만료 또는 전액 중도 환수,,138960,하나대체투자자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
74202767,하나대체티마크그랜드부동산1호 F,KOSPI,수익증권,2016-08-31,2021-07-26,수익증권 신탁기간의 만료 또는 전액 중도 환수,,138960,하나대체투자자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
7420170C,하나랜드칩부동산투자신탁1호,KOSPI,수익증권,2011-03-04,2015-12-15,수익증권 신탁기간의 만료 또는 전액 중도 환수,,138960,하나대체투자자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
002860,하나은행,KOSPI,주권,1962-07-13,2005-12-12,지주회사의 완전자회사화(지주회사 신규상장),은행,,,FinanceDataReader.StockListing(KRX-DELISTING)
007360,하나은행,KOSPI,주권,1972-06-05,2002-12-13,해산 사유 발생,은행,,,FinanceDataReader.StockListing(KRX-DELISTING)
007365,하나은행(1우B),KOSPI,주권,2000-01-06,2000-08-01,종목별 상장폐지신청,,,,FinanceDataReader.StockListing(KRX-DELISTING)
007367,하나은행(2우B),KOSPI,주권,2000-01-06,2002-12-13,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
007369,하나은행(3우B),KOSPI,주권,2000-01-06,2002-12-13,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
00736A,하나은행(4우B),KOSPI,주권,2000-01-06,2002-12-13,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
00736B,하나은행(5우B),KOSPI,주권,2000-01-06,2002-12-13,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
00736C,하나은행(6우B),KOSPI,주권,2000-01-06,2000-08-01,종목별 상장폐지신청,,,,FinanceDataReader.StockListing(KRX-DELISTING)
00736D,하나은행(7우B),KOSPI,주권,2000-01-06,2002-12-13,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
00736E,하나은행(8우B),KOSPI,주권,2000-01-06,2002-12-13,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
003330,하나증권,KOSPI,주권,1986-11-25,2006-10-26,지주회사의 완전자회사화(지주회사 신규상장),증권,,,FinanceDataReader.StockListing(KRX-DELISTING)
003335,하나증권(1우),KOSPI,주권,1989-04-21,2006-10-26,지주회사의 완전자회사화(지주회사 신규상장),증권,,,FinanceDataReader.StockListing(KRX-DELISTING)
0391301C,하나투어 14R,KOSPI,신주인수권증서,2022-06-02,2022-06-10,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
701017Q6,하늘채1호,KOSPI,수익증권,2004-06-25,2006-05-09,수익증권 신탁기간의 만료 또는 전액 중도 환수,,047240,한국투자신탁운용,FinanceDataReader.StockListing(KRX-DELISTING)
701027Q6,하늘채2호,KOSPI,수익증권,2004-06-25,2006-05-09,수익증권 신탁기간의 만료 또는 전액 중도 환수,,047240,한국투자신탁운용,FinanceDataReader.StockListing(KRX-DELISTING)
702017QB,하늘채특별자산,KOSPI,수익증권,2004-12-10,2007-07-31,수익증권 신탁기간의 만료 또는 전액 중도 환수,,047150,하나자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
172580,하이골드12호,KOSPI,선박투자회사,2013-07-12,2022-01-03,신청에 의한 상장폐지,일반서비스,,,FinanceDataReader.StockListing(KRX-DELISTING)
139200,하이골드2호,KOSPI,선박투자회사,2011-04-15,2017-01-11,신청에 의한 상장폐지,일반서비스,,,FinanceDataReader.StockListing(KRX-DELISTING)
153360,하이골드3호,KOSPI,선박투자회사,2012-05-04,2022-04-11,감사의견 부적정,일반서비스,,,FinanceDataReader.StockListing(KRX-DELISTING)
159650,하이골드8호,KOSPI,선박투자회사,2012-09-17,2020-04-27,감사의견 부적정,일반서비스,,,FinanceDataReader.StockListing(KRX-DELISTING)
70801908,하이골드오션투자신탁A,KOSPI,수익증권,2010-10-11,2015-08-28,수익증권 신탁기간의 만료 또는 전액 중도 환수,,040690,브이아이자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
70802908,하이골드오션투자신탁C-F,KOSPI,수익증권,2010-10-11,2015-08-28,수익증권 신탁기간의 만료 또는 전액 중도 환수,,040690,브이아이자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
000661KA,하이닉스1WR,KOSPI,신주인수권증권,2000-07-21,2002-09-19,신주인수권증권 행사기간 및 행사의 만료,,000660,SK하이닉스,FinanceDataReader.StockListing(KRX-DELISTING)
3528201B,하이브 8R,KOSPI,신주인수권증서,2021-05-06,2021-05-13,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
707031L4,하이일드C16-1,KOSPI,수익증권,2000-07-14,2001-10-06,,,047160,우리자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
725016L5,하이일드PC1J1,KOSPI,수익증권,2000-08-18,2001-05-23,수익증권 신탁기간의 만료 또는 전액 중도 환수,,047190,신한자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
725026L5,하이일드PC1TENM1,KOSPI,수익증권,2000-08-18,2001-05-25,수익증권 신탁기간의 만료 또는 전액 중도 환수,,047190,신한자산운용,FinanceDataReader.StockListing(KRX-DELISTING)
103150,하이트맥주,KOSPI,주권,2008-07-30,2011-09-26,해산 사유 발생,음식료·담배,,,FinanceDataReader.StockListing(KRX-DELISTING)
000147,하이트맥주(2우B),KOSPI,주권,1998-08-17,2001-07-24,,음식료·담배,,,FinanceDataReader.StockListing(KRX-DELISTING)
000149,하이트맥주(3우B),KOSPI,주권,2000-01-11,2002-05-21,,음식료·담배,,,FinanceDataReader.StockListing(KRX-DELISTING)
103155,하이트맥주우,KOSPI,주권,2008-07-30,2011-09-26,해산 사유 발생,음식료·담배,,,FinanceDataReader.StockListing(KRX-DELISTING)
036060,한강기금,KOSPI,투자회사,1999-12-15,2004-10-01,존속기간 만료,기타금융,,,FinanceDataReader.StockListing(KRX-DELISTING)
152550,한국ANKOR유전,KOSPI,투자회사,2012-03-08,2026-05-04,해산 사유 발생,기타금융,,,FinanceDataReader.StockListing(KRX-DELISTING)
03646023,한국가스공사2R,KOSPI,신주인수권증서,2013-10-01,2013-10-11,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
005015,한국강관(1우),KOSPI,주권,1973-06-29,1996-05-12,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
071057,한국금융지주2우B,KOSPI,주권,2003-07-21,2010-06-04,존속기간 만료,기타금융,071050,한국금융지주,FinanceDataReader.StockListing(KRX-DELISTING)
008320,한국기술산업,KOSPI,주권,1989-09-29,2010-03-11,감사의견 의견거절,전기·전자,,,FinanceDataReader.StockListing(KRX-DELISTING)
